filename,file_size_kb,image_shape,laplacian_variance,edge_density,blur_detected,blur_intensity,local_variance,high_freq_ratio,noise_reduction_detected,smoothness_score,rms_contrast,dynamic_range,bimodal_score,enhancement_detected,contrast_score,overall_preprocessing_score
018-Copy-2-_jpg.rf.25002dc5db0eccf5d475e14abb1ecce9.jpg,183.6826171875,"(1004, 716, 3)",9856.424513663935,0.14869989316477109,False,0,847.17737,0.15452363218065257,False,0,88.4186124127974,255,1,True,1.0,0.3333333333333333
018-Copy-2-_jpg.rf.6db257815e27c59355a3a0b99e32b31b.jpg,149.5634765625,"(1146, 817, 3)",8700.318023843243,0.09284168658587905,False,0,1054.9039,0.1035084274909353,False,0,49.56739781739552,255,0,True,0.619592472717444,0.206530824239148
018-Copy-2-_jpg.rf.85b670666bc8fb02ba7453f24590b3f3.jpg,249.8017578125,"(958, 682, 3)",24661.646007451138,0.21075493299212067,False,0,1613.8158,0.1886345627133353,False,0,91.15533067528762,255,1,True,1.0,0.3333333333333333
026_jpg.rf.06f1cfb2b65d37a229e3cd89eb19c027.jpg,142.6103515625,"(1056, 816, 3)",6285.711882148693,0.10574262849079026,False,0,696.92365,0.10888240368121992,False,0,43.06233045357378,255,0,True,0.5382791306696723,0.17942637688989074
026_jpg.rf.37c9bb612b009bf5dcce68a6166a5ecf.jpg,176.6591796875,"(810, 626, 3)",18643.349524935624,0.21319370488699563,False,0,1178.6549,0.18455273169557207,False,0,83.11343567831355,255,1,True,1.0,0.3333333333333333
026_jpg.rf.5160c2b20e93169f1655d12b127ea6d3.jpg,177.390625,"(844, 652, 3)",16539.136114118548,0.1942946239060274,False,0,1056.6609,0.1807605737520923,False,0,81.39902314377244,255,1,True,1.0,0.3333333333333333
031_jpg.rf.44caf05d5dda43b5bc4843b7fa8a2526.jpg,189.48828125,"(914, 706, 3)",13384.509940173917,0.17433564136101312,False,0,871.35297,0.1733497024871023,False,0,87.82278467693607,255,1,True,1.0,0.3333333333333333
031_jpg.rf.6299de666bb0a292f3716fde9d0f5b6b.jpg,171.083984375,"(984, 760, 3)",9144.042065696056,0.1376551133932392,False,0,912.8723,0.12480370385408918,False,0,62.41363568683547,255,1,True,0.7801704460854434,0.26005681536181446
031_jpg.rf.78335943cdbaac22d1183eeaddadcf64.jpg,143.501953125,"(1056, 816, 3)",6250.789939839572,0.10514032791146762,False,0,702.54474,0.10586678153791462,False,0,45.79284472868767,255,0,True,0.5724105591085958,0.19080351970286527
038_jpg.rf.5077b08abf2c136101bec46398d37672.jpg,304.447265625,"(1040, 802, 3)",23916.737256193843,0.20887564741991177,False,0,1387.8506,0.19676496160251658,False,0,75.49601668375124,255,1,True,0.9437002085468904,0.3145667361822968
038_jpg.rf.60d58bfd90bb7b0791a66ed6b289e49b.jpg,143.6435546875,"(1056, 816, 3)",6265.747853071152,0.1050509692513369,False,0,703.83655,0.10569596125352387,False,0,45.8645506050176,255,0,True,0.57330688256272,0.19110229418757332
038_jpg.rf.aa69bb18ef662f654f47dca41996dc3c.jpg,331.1484375,"(1044, 806, 3)",28402.901675069308,0.2272622477016248,False,0,1580.6449,0.202535991104178,False,0,82.92229967889331,255,1,True,1.0,0.3333333333333333
039_jpg.rf.bfa5d2c060113004090f47929dc278cf.jpg,226.7822265625,"(1028, 794, 3)",13191.724917703637,0.16135363475090417,False,0,849.3222,0.17748780561004662,False,0,87.378504311529,255,1,True,1.0,0.3333333333333333
